phase,task,scene_id,candidate_id,rollout_id,seed,success,failure_type,baseline_labels,relative_video_path,absolute_video_path
search,TurnOnStove,1,25,2,101252,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_25/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_25/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,28,0,101280,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_28/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_28/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,28,1,101281,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_28/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_28/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,28,2,101282,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_28/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_28/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,30,0,101300,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_30/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_30/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,30,1,101301,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_30/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_30/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,30,2,101302,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_30/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_30/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,31,0,101310,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_31/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_31/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,31,1,101311,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_31/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_31/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,31,2,101312,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_31/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_31/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,4,0,0,104000,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_00/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_00/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,4,0,1,104001,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_00/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_00/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,4,0,2,104002,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_00/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_00/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,4,2,0,104020,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_02/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_02/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,4,2,1,104021,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_02/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_02/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,4,2,2,104022,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_02/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_02/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,4,26,0,104260,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_26/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_26/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,4,26,1,104261,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_26/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_26/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,4,26,2,104262,False,policy_failure,,TurnOnStove_scene4/TurnOnStove/scene_4/candidate_26/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene4/TurnOnStove/scene_4/candidate_26/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,0,0,107000,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_00/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_00/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,0,1,107001,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_00/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_00/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,0,2,107002,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_00/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_00/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,1,0,107010,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_01/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_01/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,1,1,107011,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_01/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_01/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,1,2,107012,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_01/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_01/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,7,0,107070,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_07/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_07/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,7,1,107071,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_07/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_07/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,7,2,107072,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_07/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_07/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,11,0,107110,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_11/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_11/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,11,1,107111,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_11/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_11/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,11,2,107112,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_11/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_11/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,14,0,107140,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_14/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_14/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,14,1,107141,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_14/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_14/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,14,2,107142,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_14/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_14/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,16,0,107160,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_16/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_16/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,16,1,107161,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_16/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_16/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,16,2,107162,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_16/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_16/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,17,0,107170,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_17/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_17/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,17,1,107171,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_17/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_17/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,17,2,107172,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_17/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_17/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,21,0,107210,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_21/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_21/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,21,1,107211,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_21/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_21/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,21,2,107212,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_21/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_21/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,22,0,107220,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_22/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_22/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,22,1,107221,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_22/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_22/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,22,2,107222,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_22/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_22/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,23,0,107230,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_23/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_23/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,23,1,107231,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_23/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_23/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,23,2,107232,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_23/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_23/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,7,25,0,107250,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_25/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_25/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,7,25,1,107251,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_25/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_25/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,7,25,2,107252,False,policy_failure,,TurnOnStove_scene7/TurnOnStove/scene_7/candidate_25/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene7/TurnOnStove/scene_7/candidate_25/rollout_02/TurnOnStove_epoch_rollout_02.mp4
validation,TurnOnSinkFaucet,1,0,0,900101000,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
validation,TurnOnSinkFaucet,1,0,1,900101001,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
validation,TurnOnSinkFaucet,1,0,2,900101002,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
validation,TurnOnSinkFaucet,1,0,3,900101003,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_03/TurnOnSinkFaucet_epoch_rollout_03.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_03/TurnOnSinkFaucet_epoch_rollout_03.mp4
validation,TurnOnSinkFaucet,1,0,4,900101004,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_04/TurnOnSinkFaucet_epoch_rollout_04.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_04/TurnOnSinkFaucet_epoch_rollout_04.mp4
validation,TurnOnSinkFaucet,1,0,5,900101005,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_05/TurnOnSinkFaucet_epoch_rollout_05.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_05/TurnOnSinkFaucet_epoch_rollout_05.mp4
validation,TurnOnSinkFaucet,1,0,6,900101006,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_06/TurnOnSinkFaucet_epoch_rollout_06.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_06/TurnOnSinkFaucet_epoch_rollout_06.mp4
validation,TurnOnSinkFaucet,1,0,7,900101007,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_07/TurnOnSinkFaucet_epoch_rollout_07.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_07/TurnOnSinkFaucet_epoch_rollout_07.mp4
validation,TurnOnSinkFaucet,1,0,8,900101008,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_08/TurnOnSinkFaucet_epoch_rollout_08.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_08/TurnOnSinkFaucet_epoch_rollout_08.mp4
validation,TurnOnSinkFaucet,1,0,9,900101009,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_09/TurnOnSinkFaucet_epoch_rollout_09.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_09/TurnOnSinkFaucet_epoch_rollout_09.mp4
validation,TurnOnSinkFaucet,1,0,10,900101010,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_10/TurnOnSinkFaucet_epoch_rollout_10.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_10/TurnOnSinkFaucet_epoch_rollout_10.mp4
validation,TurnOnSinkFaucet,1,0,11,900101011,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_11/TurnOnSinkFaucet_epoch_rollout_11.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_11/TurnOnSinkFaucet_epoch_rollout_11.mp4
validation,TurnOnSinkFaucet,1,0,12,900101012,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_12/TurnOnSinkFaucet_epoch_rollout_12.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_12/TurnOnSinkFaucet_epoch_rollout_12.mp4
validation,TurnOnSinkFaucet,1,0,13,900101013,False,policy_failure,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_13/TurnOnSinkFaucet_epoch_rollout_13.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_13/TurnOnSinkFaucet_epoch_rollout_13.mp4
validation,TurnOnSinkFaucet,1,0,14,900101014,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_14/TurnOnSinkFaucet_epoch_rollout_14.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_14/TurnOnSinkFaucet_epoch_rollout_14.mp4
validation,TurnOnSinkFaucet,1,0,15,900101015,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_15/TurnOnSinkFaucet_epoch_rollout_15.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_15/TurnOnSinkFaucet_epoch_rollout_15.mp4
validation,TurnOnSinkFaucet,1,0,16,900101016,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_16/TurnOnSinkFaucet_epoch_rollout_16.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_16/TurnOnSinkFaucet_epoch_rollout_16.mp4
validation,TurnOnSinkFaucet,1,0,17,900101017,True,success,p_ref+p_star,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_17/TurnOnSinkFaucet_epoch_rollout_17.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/validation_candidate_00/rollout_17/TurnOnSinkFaucet_epoch_rollout_17.mp4
